"TOWNCODE","TOWNNAME","RoadList","IntersectionList"
"10008010","南投市","工業南三路","成功三路"
"10008010","南投市","工業南二路","仁和路"
"10008010","南投市","工業南二路","成功三路"
"10008010","南投市","文化路705巷","文化路"
"10008010","南投市","文化路705巷","文化路559巷80弄"
"10008010","南投市","文化路705巷","文化路705巷11弄"
"10008010","南投市","文化路705巷","文化路705巷35弄"
"10008010","南投市","工業南一路","仁和路"
"10008010","南投市","工業南一路","成功三路"
"10008010","南投市","彰南路三段1161巷","彰南路三段"
"10008010","南投市","彰南路三段1161巷","彰南路三段1127巷"
"10008010","南投市","彰南路三段1211巷","彰南路三段"
"10008010","南投市","彰南路三段1211巷","彰南路三段1211巷20弄"
"10008010","南投市","彰南路三段1211巷","彰南路三段1211巷3弄"
"10008010","南投市","大庄路59巷78弄","大庄路59巷"
"10008010","南投市","彰南路三段1211巷1弄","彰南路三段1211巷"
"10008010","南投市","彰南路三段1225巷","彰南路三段"
"10008010","南投市","彰南路三段1211巷2弄","彰南路三段1211巷"
"10008010","南投市","順溪南路三段","順溪南路二段"
"10008010","南投市","順溪南路三段","彰南路三段"
"10008010","南投市","順溪南路三段","彰南路三段880巷"
"10008010","南投市","同源路十街","工業路"
"10008010","南投市","同源路十街","同源路"
"10008010","南投市","同源路十街","同源路九街22巷"
"10008010","南投市","同源路十街","同源路九街30巷"
"10008010","南投市","同源路十街","同源路九街36巷"
"10008010","南投市","同源路十街","同源路十街30巷"
"10008010","南投市","自立三路","永鳴路"
"10008010","南投市","彰南路三段1127巷3弄","彰南路三段1127巷"
"10008010","南投市","同源路十街30巷","成功三路"
"10008010","南投市","彰南路三段1127巷1弄","彰南路三段1127巷"
"10008010","南投市","中華路","中華路158巷"
"10008010","南投市","中華路","中華路163巷"
"10008010","南投市","中華路","中華路209巷"
"10008010","南投市","中華路","中華路301之12巷"
"10008010","南投市","中華路","中華路301之5巷"
"10008010","南投市","中華路","中華路302巷"
"10008010","南投市","中華路","自立二路"
"10008010","南投市","中華路","自立三路"
"10008010","南投市","中華路","東閔路"
"10008010","南投市","中華路","南崗三路"
"10008010","南投市","中華路","南營路"
"10008010","南投市","中華路","華陽路"
"10008010","南投市","中華路","順溪南路二段"
"10008010","南投市","中華路","順溪南路三段"
"10008010","南投市","中華路","彰南路三段"
"10008010","南投市","同源路八街","工業路"
"10008010","南投市","同源路八街","仁和路116巷"
