"TOWNCODE","TOWNNAME","RoadList","IntersectionList"
"67000010","新營區","新進路二段","新進路"
"67000010","新營區","新進路二段","新進路二段445巷"
"67000010","新營區","新進路二段","新榮路"
"67000010","新營區","新進路二段","裕民路"
"67000010","新營區","新進路二段","興農街47巷"
"67000010","新營區","新北八街76巷","民生路385巷6弄"
"67000010","新營區","新北八街76巷","新北八街"
"67000010","新營區","民治路","三興街"
"67000010","新營區","民治路","民治東路"
"67000010","新營區","民治路","民治路156巷"
"67000010","新營區","民治路","民治路183巷"
"67000010","新營區","民治路","民治路18巷"
"67000010","新營區","民治路","民治路300巷"
"67000010","新營區","民治路","民治路53巷"
"67000010","新營區","民治路","同濟街"
"67000010","新營區","民治路","府西路"
"67000010","新營區","民治路","南新街"
"67000010","新營區","民治路","健康路"
"67000010","新營區","民治路","復興路"
"67000010","新營區","民治路","新北街"
"67000010","新營區","民治路","新進路二段"
"67000010","新營區","隋唐街31巷48弄","隋唐街31巷"
"67000010","新營區","隋唐街31巷38弄","隋唐街31巷"
"67000010","新營區","民治路300巷","民治路230巷"
"67000010","新營區","民生路","中華路"
"67000010","新營區","民生路","公園路一段"
"67000010","新營區","民生路","民生路139巷"
"67000010","新營區","民生路","民生路163巷"
"67000010","新營區","民生路","民生路175巷"
"67000010","新營區","民生路","民生路182巷"
"67000010","新營區","民生路","民生路208巷"
"67000010","新營區","民生路","民生路226巷"
"67000010","新營區","民生路","民生路336巷"
"67000010","新營區","民生路","民生路385巷"
"67000010","新營區","民生路","民生路386巷"
"67000010","新營區","民生路","民生路431巷"
"67000010","新營區","民生路","民治路"
"67000010","新營區","民生路","民治路156巷"
"67000010","新營區","民生路","和平路"
"67000010","新營區","民生路","金華路二段1巷"
"67000010","新營區","民生路","長榮路二段"
"67000010","新營區","民生路","南新街13巷"
"67000010","新營區","民生路","博愛街"
"67000010","新營區","民生路","復興路"
"67000010","新營區","公園路一段","中華路"
"67000010","新營區","公園路一段","公園路一段160巷"
"67000010","新營區","公園路一段","公園路二段"
"67000010","新營區","公園路一段","復興路"
"67000010","新營區","公園路一段","新進路二段"
"67000010","新營區","新北四街","新北三街"
"67000010","新營區","新北四街","新北六街"
"67000010","新營區","隋唐街31巷28弄","隋唐街31巷"
"67000010","新營區","隋唐街31巷10弄","隋唐街31巷"
"67000010","新營區","公園路一段160巷","公園路一段160巷57弄"
"67000010","新營區","公園路一段160巷","民治路"
"67000010","新營區","公園路一段160巷","民治路183巷"
"67000010","新營區","新北一街","民治路230巷"
"67000010","新營區","新北六街5巷8弄","民生路385巷13弄"
"67000010","新營區","新北六街5巷8弄","新北六街5巷"
"67000010","新營區","公園路一段160巷57弄","公園路一段160巷"
"67000010","新營區","公園路一段160巷57弄","復興路"
"67000010","新營區","新長勝二路","南昌街"
"67000010","新營區","新長勝二路","新生街"
"67000010","新營區","新長勝二路","新長勝一路"
"67000010","新營區","新長勝二路","新長勝三街"
"67000010","新營區","新長勝二路","裕民路"
"67000010","新營區","民生路385巷13弄","新北六街5巷8弄"
"67000010","新營區","富強街5巷","富昌街"
"67000010","新營區","富強街5巷","富強街"
"67000010","新營區","民生路431巷","新北八街"
"67000010","新營區","民生路385巷","民生路"
"67000010","新營區","民生路385巷","民生路385巷13弄"
"67000010","新營區","民生路385巷","民生路385巷6弄"
"67000010","新營區","民生路385巷","新北八街76巷"
"67000010","新營區","民治路183巷","公園路一段160巷"
"67000010","新營區","民治路183巷","民治路183巷6弄"
"67000010","新營區","民治路183巷","民治路225巷"
"67000010","新營區","民治路183巷","民治路225巷56弄"
"67000010","新營區","民治路183巷","進修街"
"67000010","新營區","民治路183巷6弄","民治路183巷"
"67000010","新營區","進修街","公園路一段"
"67000010","新營區","進修街","民治路"
"67000010","新營區","進修街","民治路183巷"
"67000010","新營區","進修街","民治路183巷6弄"
"67000010","新營區","進修街","民治路225巷"
"67000010","新營區","進修街","進修街29巷"
"67000010","新營區","民生路386巷","民生路"
"67000010","新營區","民生路386巷","民生路356巷3弄"
"67000010","新營區","民生路386巷","民生路420巷"
"67000010","新營區","民生路385巷6弄","民生路385巷"
"67000010","新營區","民治路225巷","民治路183巷"
"67000010","新營區","新北二街","新北二街6巷"
"67000010","新營區","富強街","富昌街"
"67000010","新營區","富強街","富強街5巷"
"67000010","新營區","富強街67巷","富昌街"
"67000010","新營區","富強街67巷","富強街"
"67000010","新營區","新北二街9巷","新北二街"
"67000010","新營區","新北二街9巷10弄","新北二街9巷"
"67000010","新營區","新北二街9巷10弄","新北二街9巷62弄"
"67000010","新營區","周武街","三興街"
"67000010","新營區","周武街","民生路356巷65弄"
"67000010","新營區","周武街","民治路"
"67000010","新營區","周武街","周武街130巷"
"67000010","新營區","周武街","周武街295巷"
"67000010","新營區","周武街","周武街52巷"
"67000010","新營區","周武街","周武街79巷"
"67000010","新營區","周武街","金華路一段"
"67000010","新營區","周武街","長榮路二段"
"67000010","新營區","民治路225巷56弄","民治路183巷"
"67000010","新營區","復興路324巷","公園路一段160巷"
"67000010","新營區","復興路324巷","復興路"
"67000010","新營區","復興路324巷","復興路234巷"
