"TOWNCODE","TOWNNAME","RoadList","IntersectionList","IntersectionRoadName","Geometry"
"10015070","光復鄉","中興路202巷","中山路一段","10015070 中興路202巷與中山路一段交叉口","POINT (121.41996116537553 23.658308041882663)"
"10015070","光復鄉","中興路202巷","中興路","10015070 中興路202巷與中興路交叉口","POINT (121.41913386553551 23.658649202398806)"
"10015070","光復鄉","中興路202巷","中興路176巷1弄","10015070 中興路202巷與中興路176巷1弄交叉口","POINT (121.41951364204101 23.658493118762465)"
"10015070","光復鄉","糖廠街3巷","糖廠街","10015070 糖廠街3巷與糖廠街交叉口","POINT (121.41921305084168 23.65505513648543)"
"10015070","光復鄉","林森路426巷","林森路","10015070 林森路426巷與林森路交叉口","POINT (121.4193113566339 23.678476468314386)"
"10015070","光復鄉","中興路176巷1弄","中興路176巷","10015070 中興路176巷1弄與中興路176巷交叉口","POINT (121.41930975224329 23.658072478861868)"
"10015070","光復鄉","大華街87巷","大華街","10015070 大華街87巷與大華街交叉口","POINT (121.41940528722432 23.669518876295172)"
"10015070","光復鄉","成功街","八德街","10015070 成功街與八德街交叉口","POINT (121.41944655891166 23.680448489106539)"
"10015070","光復鄉","成功街","中山路三段","10015070 成功街與中山路三段交叉口","POINT (121.42738189066176 23.673361030986825)"
"10015070","光復鄉","成功街","中華路","10015070 成功街與中華路交叉口","POINT (121.42555222895226 23.673621093338852)"
"10015070","光復鄉","成功街","中華路402巷","10015070 成功街與中華路402巷交叉口","POINT (121.42588709691211 23.673545308369341)"
"10015070","光復鄉","成功街","成功街560巷","10015070 成功街與成功街560巷交叉口","POINT (121.42288922305932 23.677072498896734)"
"10015070","光復鄉","成功街","佛祖街","10015070 成功街與佛祖街交叉口","POINT (121.43480761348064 23.671441944290336)"
"10015070","光復鄉","成功街","佛祖街272巷","10015070 成功街與佛祖街272巷交叉口","POINT (121.43480761348064 23.671441944290336)"
"10015070","光復鄉","成功街","林森路426巷","10015070 成功街與林森路426巷交叉口","POINT (121.42103900734435 23.67989663991807)"
"10015070","光復鄉","成功街","林森路460巷","10015070 成功街與林森路460巷交叉口","POINT (121.42066961800856 23.680461518484321)"
"10015070","光復鄉","成功街","武昌街186巷","10015070 成功街與武昌街186巷交叉口","POINT (121.42635044921394 23.673465828085568)"
"10015070","光復鄉","成功街","武昌街56巷","10015070 成功街與武昌街56巷交叉口","POINT (121.43278791153296 23.672375047570426)"
"10015070","光復鄉","糖廠街5巷","糖廠街","10015070 糖廠街5巷與糖廠街交叉口","POINT (121.4195219724611 23.655680036704382)"
"10015070","光復鄉","糖廠街5巷","糖廠街6巷","10015070 糖廠街5巷與糖廠街6巷交叉口","POINT (121.4195219724611 23.655680036704382)"
"10015070","光復鄉","中興路202巷1弄","中興路202巷","10015070 中興路202巷1弄與中興路202巷交叉口","POINT (121.41957195408247 23.658472098908305)"
