"TOWNCODE","TOWNNAME","RoadList","IntersectionList"
"10015070","光復鄉","武昌街","武昌街56巷"
"10015070","光復鄉","武昌街","武昌街74巷"
"10015070","光復鄉","武昌街","敦厚路"
"10015070","光復鄉","敦厚路","中正路一段"
"10015070","光復鄉","敦厚路","中學街"
"10015070","光復鄉","敦厚路","仁愛路"
"10015070","光復鄉","敦厚路","光復路"
"10015070","光復鄉","敦厚路","成功街"
"10015070","光復鄉","敦厚路","成功街300巷"
"10015070","光復鄉","敦厚路","忠孝路"
"10015070","光復鄉","敦厚路","敦厚路129巷"
"10015070","光復鄉","敦厚路","敦厚路23巷"
"10015070","光復鄉","敦厚路","敦厚路42巷"
"10015070","光復鄉","敦厚路","學士街"
"10015070","光復鄉","中山路三段16巷","中山路三段"
"10015070","光復鄉","民治街15巷","民治街"
"10015070","光復鄉","大進街12巷","大進街"
"10015070","光復鄉","糖廠街41巷","糖廠街"
"10015070","光復鄉","中山路三段34巷","中山路三段"
"10015070","光復鄉","學士街","中山路三段"
"10015070","光復鄉","學士街","中學街97巷"
"10015070","光復鄉","學士街","佛祖街"
"10015070","光復鄉","學士街","敦厚路135巷"
"10015070","光復鄉","學士街","學士街160巷"
"10015070","光復鄉","中華路402巷","成功街"
"10015070","光復鄉","糖廠街41巷2弄","糖廠街41巷"
"10015070","光復鄉","自強路","中正路一段"
"10015070","光復鄉","自強路","自強路80巷"
"10015070","光復鄉","自強路","林森路"
"10015070","光復鄉","自強路","武昌街"
"10015070","光復鄉","自強路","敦厚路42巷"
"10015070","光復鄉","自強路","學士街"
"10015070","光復鄉","敦厚路135巷28弄","敦厚路"
"10015070","光復鄉","敦厚路135巷28弄","敦厚路135巷"
"10015070","光復鄉","大進街4巷","大進街"
"10015070","光復鄉","大進街1巷","大進街"
"10015070","光復鄉","中山路三段89巷35弄","中山路三段89巷"
"10015070","光復鄉","成功街314巷","中山路三段"
"10015070","光復鄉","成功街314巷","成功街"
"10015070","光復鄉","成功街314巷","成功街300巷"
"10015070","光復鄉","武昌街143巷","中山路三段90巷"
"10015070","光復鄉","武昌街143巷","武昌街"
"10015070","光復鄉","中山路三段","中山路三段89巷"
"10015070","光復鄉","中山路三段190巷","中山路三段"
"10015070","光復鄉","中山路三段190巷","中山路三段89巷"
"10015070","光復鄉","中山路三段89巷","中山路三段"
"10015070","光復鄉","中學街97巷","中學街75巷1弄"
"10015070","光復鄉","中學街97巷","中學街75巷2弄"
"10015070","光復鄉","中學街97巷","中學街90巷"
"10015070","光復鄉","中山路三段214巷","中山路三段"
"10015070","光復鄉","中山路三段183巷","中山路三段"
"10015070","光復鄉","民有街","民有街31巷"
"10015070","光復鄉","民有街","民有街48巷"
"10015070","光復鄉","民有街","民有街49巷"
"10015070","光復鄉","民有街","民有街51巷"
"10015070","光復鄉","民有街","西富路"
"10015070","光復鄉","民有街","建國路二段"
"10015070","光復鄉","西富路","民有街"
"10015070","光復鄉","西富路","西富路37巷"
"10015070","光復鄉","西富路","建國路二段"
"10015070","光復鄉","中學街75巷2弄","中學街75巷"
"10015070","光復鄉","學士街160巷1弄","中學街75巷"
"10015070","光復鄉","學士街160巷1弄","中學街75巷2弄"
"10015070","光復鄉","學士街160巷1弄","學士街160巷"
"10015070","光復鄉","中學街90巷6弄","中學街90巷"
"10015070","光復鄉","中正路一段278巷","中正路一段"
"10015070","光復鄉","中學街75巷1弄","中學街75巷"
"10015070","光復鄉","中正路一段243巷","中正路一段"
